Usia,IPK,SKD,Wawancara,Mengajar,Lulus,Lokasi,Lektor
31,3.63,31.273,16.4,9.6,0,"6051. UNIVERSITAS TIMOR FAKULTAS ILMU PENDIDIKAN 1
",tidak
27,3.89,30.764,20.0,16.8,1,2884. UNIVERSITAS ANDALAS FAKULTAS TEKNOLOGI PERTANIAN ,tidak
28,3.86,29.818,14.4,13.6,1,2884. UNIVERSITAS ANDALAS FAKULTAS TEKNOLOGI PERTANIAN ,tidak
31,3.84,30.254,19.6,16.8,0,2884. UNIVERSITAS ANDALAS FAKULTAS TEKNOLOGI PERTANIAN ,tidak
33,3.87,29.6,13.6,14.0,0,2884. UNIVERSITAS ANDALAS FAKULTAS TEKNOLOGI PERTANIAN ,tidak
29,3.64,30.982,14.4,14.8,0,2884. UNIVERSITAS ANDALAS FAKULTAS TEKNOLOGI PERTANIAN ,tidak
31,3.82,30.473,14.0,12.0,0,2884. UNIVERSITAS ANDALAS FAKULTAS TEKNOLOGI PERTANIAN ,tidak
24,3.75,30.691,18.8,19.6,1,4977. UNIVERSITAS PATTIMURA FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
32,3.35,31.127,16.4,16.8,0,4977. UNIVERSITAS PATTIMURA FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
27,3.87,29.164,14.8,12.4,0,4977. UNIVERSITAS PATTIMURA FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
31,3.33,28.509,19.2,12.0,1,2628. POLITEKNIK NEGERI SRIWIJAYA JURUSAN TEKNIK SIPIL ,tidak
30,3.73,30.182,17.2,13.2,1,2628. POLITEKNIK NEGERI SRIWIJAYA JURUSAN TEKNIK SIPIL ,tidak
30,3.75,24.364,15.6,11.6,1,2628. POLITEKNIK NEGERI SRIWIJAYA JURUSAN TEKNIK SIPIL ,tidak
29,3.63,27.854,13.2,10.4,1,2628. POLITEKNIK NEGERI SRIWIJAYA JURUSAN TEKNIK SIPIL ,tidak
26,3.74,31.709,14.8,17.2,0,2628. POLITEKNIK NEGERI SRIWIJAYA JURUSAN TEKNIK SIPIL ,tidak
27,3.67,28.291,16.4,12.4,0,2628. POLITEKNIK NEGERI SRIWIJAYA JURUSAN TEKNIK SIPIL ,tidak
31,4.0,26.764,15.6,16.0,0,2628. POLITEKNIK NEGERI SRIWIJAYA JURUSAN TEKNIK SIPIL ,tidak
30,3.36,27.636,0.0,0.0,0,2628. POLITEKNIK NEGERI SRIWIJAYA JURUSAN TEKNIK SIPIL ,tidak
32,3.71,30.546,16.8,9.6,1,3738. UNIVERSITAS MARITIM RAJA ALI HAJI FAKULTAS EKONOMI ,tidak
29,3.77,29.527,14.4,13.2,1,3738. UNIVERSITAS MARITIM RAJA ALI HAJI FAKULTAS EKONOMI ,tidak
34,3.44,24.946,15.6,14.0,1,3738. UNIVERSITAS MARITIM RAJA ALI HAJI FAKULTAS EKONOMI ,tidak
30,3.72,25.091,16.0,15.6,1,3738. UNIVERSITAS MARITIM RAJA ALI HAJI FAKULTAS EKONOMI ,tidak
26,3.81,32.509,11.6,12.0,0,3738. UNIVERSITAS MARITIM RAJA ALI HAJI FAKULTAS EKONOMI ,tidak
28,3.79,26.254,14.8,8.4,0,3738. UNIVERSITAS MARITIM RAJA ALI HAJI FAKULTAS EKONOMI ,tidak
32,3.41,26.982,11.2,10.4,1,3738. UNIVERSITAS MARITIM RAJA ALI HAJI FAKULTAS EKONOMI ,tidak
27,3.91,32.509,17.6,18.8,1,"5110. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS PERTANIAN ",tidak
28,3.66,29.236,17.6,18.4,0,"5110. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS PERTANIAN ",tidak
32,3.9,26.546,16.4,16.0,0,"5110. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS PERTANIAN ",tidak
26,3.91,32.364,17.6,18.4,1,"5110. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS PERTANIAN ",tidak
31,3.97,31.491,18.0,17.6,0,"5110. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS PERTANIAN ",tidak
27,3.91,30.546,17.6,18.0,0,"5110. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS PERTANIAN ",tidak
29,3.17,31.054,15.2,11.6,1,"5051. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" JAKARTA FAKULTAS ILMU KOMPUTER ",tidak
28,3.74,27.709,12.4,17.2,1,"5051. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" JAKARTA FAKULTAS ILMU KOMPUTER ",tidak
31,3.36,26.982,10.0,13.6,1,"5051. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" JAKARTA FAKULTAS ILMU KOMPUTER ",tidak
27,3.64,29.891,17.2,17.2,0,"5051. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" JAKARTA FAKULTAS ILMU KOMPUTER ",tidak
30,3.38,27.782,10.8,15.2,0,"5051. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" JAKARTA FAKULTAS ILMU KOMPUTER ",tidak
31,3.46,27.418,0.0,0.0,0,"5051. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" JAKARTA FAKULTAS ILMU KOMPUTER ",tidak
28,3.62,24.582,20.0,19.6,1,1798. INSTITUT TEKNOLOGI SUMATERA JURUSAN TEKNOLOGI INFRASTRUKTUR DAN KEWILAYAHAN ,tidak
29,3.92,31.273,7.6,9.2,0,1798. INSTITUT TEKNOLOGI SUMATERA JURUSAN TEKNOLOGI INFRASTRUKTUR DAN KEWILAYAHAN ,tidak
28,3.9,29.527,16.8,15.2,1,2753. POLITEKNIK PERTANIAN NEGERI PANGKAJENE KEPULAUAN JURUSAN BUDIDAYA TANAMAN PERKEBUNAN ,tidak
30,3.1,26.618,19.2,13.2,1,2753. POLITEKNIK PERTANIAN NEGERI PANGKAJENE KEPULAUAN JURUSAN BUDIDAYA TANAMAN PERKEBUNAN ,tidak
30,3.58,25.309,15.2,13.6,0,2753. POLITEKNIK PERTANIAN NEGERI PANGKAJENE KEPULAUAN JURUSAN BUDIDAYA TANAMAN PERKEBUNAN ,tidak
31,3.77,30.036,18.0,18.0,1,4775. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
27,3.94,29.527,18.8,18.0,1,4775. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
28,3.37,29.018,18.4,16.4,0,4775. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
29,3.35,29.018,18.8,17.6,1,4775. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
28,3.76,23.491,20.0,16.0,0,4775. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
27,3.16,34.909,18.8,18.0,1,4640. UNIVERSITAS NEGERI SURABAYA FAKULTAS ILMU PENDIDIKAN ,tidak
26,3.69,34.546,14.0,14.4,1,4640. UNIVERSITAS NEGERI SURABAYA FAKULTAS ILMU PENDIDIKAN ,tidak
32,3.7,28.582,16.4,16.0,1,4640. UNIVERSITAS NEGERI SURABAYA FAKULTAS ILMU PENDIDIKAN ,tidak
26,3.71,29.818,15.6,16.4,0,4640. UNIVERSITAS NEGERI SURABAYA FAKULTAS ILMU PENDIDIKAN ,tidak
28,3.56,26.473,14.0,13.6,0,4640. UNIVERSITAS NEGERI SURABAYA FAKULTAS ILMU PENDIDIKAN ,tidak
30,3.42,26.109,14.8,13.2,0,4640. UNIVERSITAS NEGERI SURABAYA FAKULTAS ILMU PENDIDIKAN ,tidak
28,3.41,27.636,16.4,14.8,0,4640. UNIVERSITAS NEGERI SURABAYA FAKULTAS ILMU PENDIDIKAN ,tidak
28,3.54,28.0,14.4,13.6,0,4640. UNIVERSITAS NEGERI SURABAYA FAKULTAS ILMU PENDIDIKAN ,tidak
29,3.78,30.546,18.0,17.2,1,4640. UNIVERSITAS NEGERI SURABAYA FAKULTAS ILMU PENDIDIKAN ,tidak
30,3.93,33.236,0.0,0.0,0,4640. UNIVERSITAS NEGERI SURABAYA FAKULTAS ILMU PENDIDIKAN ,tidak
26,3.78,27.927,18.4,18.4,1,2724. POLITEKNIK PERTANIAN NEGERI KUPANG JURUSAN KEHUTANAN ,tidak
27,3.56,26.4,18.8,18.8,1,2724. POLITEKNIK PERTANIAN NEGERI KUPANG JURUSAN KEHUTANAN ,tidak
33,3.53,27.709,0.0,0.0,0,2724. POLITEKNIK PERTANIAN NEGERI KUPANG JURUSAN KEHUTANAN ,tidak
31,3.96,29.527,20.0,19.6,1,4510. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
30,3.84,31.273,20.0,18.8,1,4510. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
26,3.8,30.109,20.0,18.4,1,4510. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
26,3.72,31.564,13.2,12.8,1,4510. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
34,3.53,30.182,13.6,14.4,1,4510. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
27,3.8,28.873,12.0,12.4,0,4510. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
34,3.67,30.182,10.8,14.0,0,4510. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
33,3.48,29.818,11.2,12.4,0,4510. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
30,3.8,29.236,12.0,10.8,0,4510. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
32,3.53,30.182,10.8,11.2,0,4510. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
28,3.81,28.8,10.0,9.6,0,4510. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
30,3.82,29.018,20.0,19.6,0,4510. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
32,3.86,29.6,20.0,20.0,0,4510. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
29,3.66,28.582,9.6,9.2,0,4510. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
32,3.5,28.873,11.6,10.8,0,4510. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
28,3.81,24.509,20.0,18.8,1,4510. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
29,3.85,26.109,11.6,13.2,0,4510. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
27,3.8,24.291,20.0,19.6,0,4510. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
29,3.84,28.509,18.8,20.0,1,2348. POLITEKNIK NEGERI MALANG JURUSAN TEKNIK MESIN ,tidak
33,3.48,31.564,16.0,16.4,1,2348. POLITEKNIK NEGERI MALANG JURUSAN TEKNIK MESIN ,tidak
29,3.75,29.818,18.4,16.0,1,2348. POLITEKNIK NEGERI MALANG JURUSAN TEKNIK MESIN ,tidak
32,3.55,29.382,19.6,20.0,1,2348. POLITEKNIK NEGERI MALANG JURUSAN TEKNIK MESIN ,tidak
32,3.31,28.873,16.8,19.2,0,2348. POLITEKNIK NEGERI MALANG JURUSAN TEKNIK MESIN ,tidak
27,3.86,27.273,16.4,17.2,0,2348. POLITEKNIK NEGERI MALANG JURUSAN TEKNIK MESIN ,tidak
35,3.78,27.564,16.8,16.0,0,2348. POLITEKNIK NEGERI MALANG JURUSAN TEKNIK MESIN ,tidak
29,3.83,29.382,16.4,14.4,0,2348. POLITEKNIK NEGERI MALANG JURUSAN TEKNIK MESIN ,tidak
25,3.93,28.218,16.4,12.8,0,2348. POLITEKNIK NEGERI MALANG JURUSAN TEKNIK MESIN ,tidak
32,3.55,27.636,16.4,14.4,0,2348. POLITEKNIK NEGERI MALANG JURUSAN TEKNIK MESIN ,tidak
33,3.57,29.891,17.6,18.4,0,2348. POLITEKNIK NEGERI MALANG JURUSAN TEKNIK MESIN ,tidak
31,3.71,28.8,16.8,16.0,0,2348. POLITEKNIK NEGERI MALANG JURUSAN TEKNIK MESIN ,tidak
29,3.95,29.454,18.8,19.2,1,2348. POLITEKNIK NEGERI MALANG JURUSAN TEKNIK MESIN ,tidak
32,3.82,28.873,20.0,17.6,1,5007. UNIVERSITAS PATTIMURA FAKULTAS PERIKANAN DAN ILMU KELAUTAN ,tidak
31,3.44,28.073,20.0,18.8,1,5007. UNIVERSITAS PATTIMURA FAKULTAS PERIKANAN DAN ILMU KELAUTAN ,tidak
32,3.83,26.4,17.2,18.4,1,5007. UNIVERSITAS PATTIMURA FAKULTAS PERIKANAN DAN ILMU KELAUTAN ,tidak
30,3.88,27.709,16.8,12.8,0,5007. UNIVERSITAS PATTIMURA FAKULTAS PERIKANAN DAN ILMU KELAUTAN ,tidak
26,3.83,26.254,20.0,14.4,0,5007. UNIVERSITAS PATTIMURA FAKULTAS PERIKANAN DAN ILMU KELAUTAN ,tidak
34,3.9,27.636,18.0,14.8,0,5007. UNIVERSITAS PATTIMURA FAKULTAS PERIKANAN DAN ILMU KELAUTAN ,tidak
27,3.69,27.636,20.0,16.8,0,5007. UNIVERSITAS PATTIMURA FAKULTAS PERIKANAN DAN ILMU KELAUTAN ,tidak
31,3.85,26.254,0.0,0.0,0,5007. UNIVERSITAS PATTIMURA FAKULTAS PERIKANAN DAN ILMU KELAUTAN ,tidak
33,3.83,30.546,19.6,0.0,0,5007. UNIVERSITAS PATTIMURA FAKULTAS PERIKANAN DAN ILMU KELAUTAN ,tidak
29,3.42,27.054,17.6,14.4,1,2522. POLITEKNIK NEGERI SAMARINDA JURUSAN TEKNIK SIPIL ,tidak
29,3.92,31.127,16.8,15.6,1,"1786. INSTITUT TEKNOLOGI SUMATERA JURUSAN SAINS 3
",tidak
32,3.81,30.473,18.8,16.0,1,"1786. INSTITUT TEKNOLOGI SUMATERA JURUSAN SAINS 3
",tidak
28,3.94,28.146,17.6,12.0,0,"1786. INSTITUT TEKNOLOGI SUMATERA JURUSAN SAINS 3
",tidak
29,3.39,26.836,14.8,12.8,0,"1786. INSTITUT TEKNOLOGI SUMATERA JURUSAN SAINS 3
",tidak
32,3.58,26.4,15.2,10.8,0,"1786. INSTITUT TEKNOLOGI SUMATERA JURUSAN SAINS 3
",tidak
31,3.86,27.927,11.6,10.4,0,"1786. INSTITUT TEKNOLOGI SUMATERA JURUSAN SAINS 3
",tidak
27,3.88,27.854,16.8,14.4,1,"1786. INSTITUT TEKNOLOGI SUMATERA JURUSAN SAINS 3
",tidak
34,3.46,27.273,17.2,19.6,1,4773. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
29,3.54,26.982,19.6,13.2,1,4773. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
25,3.64,26.4,16.8,18.8,1,4773. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
34,3.49,27.054,11.2,17.2,1,4773. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
30,3.69,26.982,9.6,18.4,1,4773. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
26,3.73,26.182,19.6,20.0,0,4773. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
28,3.62,26.036,19.6,20.0,0,4773. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
29,3.79,29.309,8.4,5.6,0,4773. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
28,3.57,30.618,8.4,6.4,0,4773. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
32,3.52,30.473,20.0,0.0,0,4773. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
32,3.84,28.0,10.4,5.2,0,4773. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
30,3.62,26.546,8.8,4.8,0,4773. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
32,3.81,26.036,9.2,5.6,0,4773. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
28,3.48,25.818,14.4,6.0,0,4773. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
32,3.65,25.818,0.0,0.0,0,4773. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
26,3.95,22.764,7.6,4.4,0,4773. UNIVERSITAS PALANGKARAYA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
25,3.88,33.236,13.6,16.0,1,2218. POLITEKNIK NEGERI JEMBER JURUSAN TEKNOLOGI PERTANIAN ,tidak
26,3.85,28.291,16.8,17.6,1,2218. POLITEKNIK NEGERI JEMBER JURUSAN TEKNOLOGI PERTANIAN ,tidak
28,3.88,30.909,17.2,13.2,0,2218. POLITEKNIK NEGERI JEMBER JURUSAN TEKNOLOGI PERTANIAN ,tidak
30,3.97,27.273,0.0,0.0,0,2218. POLITEKNIK NEGERI JEMBER JURUSAN TEKNOLOGI PERTANIAN ,tidak
33,3.57,29.527,0.0,0.0,0,4085. UNIVERSITAS NEGERI GORONTALO FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM ,tidak
34,3.73,31.127,18.8,18.4,1,6115. UNIVERSITAS TRUNOJOYO MADURA FAKULTAS ILMU PENDIDIKAN ,tidak
27,3.75,30.473,12.0,18.0,0,6115. UNIVERSITAS TRUNOJOYO MADURA FAKULTAS ILMU PENDIDIKAN ,tidak
31,3.82,31.054,15.6,15.6,0,6115. UNIVERSITAS TRUNOJOYO MADURA FAKULTAS ILMU PENDIDIKAN ,tidak
25,3.86,31.346,19.6,19.6,1,6115. UNIVERSITAS TRUNOJOYO MADURA FAKULTAS ILMU PENDIDIKAN ,tidak
27,3.82,31.782,16.4,16.8,0,6115. UNIVERSITAS TRUNOJOYO MADURA FAKULTAS ILMU PENDIDIKAN ,tidak
25,3.76,31.564,16.0,14.4,0,6115. UNIVERSITAS TRUNOJOYO MADURA FAKULTAS ILMU PENDIDIKAN ,tidak
30,3.6,31.854,18.4,16.8,1,2964. UNIVERSITAS BENGKULU FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
27,3.86,29.673,19.6,18.0,0,2964. UNIVERSITAS BENGKULU FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
30,3.65,31.054,14.4,12.4,0,2964. UNIVERSITAS BENGKULU FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
28,3.5,28.218,17.2,16.4,1,"2926. UNIVERSITAS BANGKA BELITUNG FAKULTAS TEKNIK 3
",tidak
31,3.86,32.291,19.6,15.6,1,"5100. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS EKONOMI DAN BISNIS ",tidak
30,3.45,32.291,17.6,17.2,1,"5100. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS EKONOMI DAN BISNIS ",tidak
28,3.61,31.491,12.0,15.6,1,"5100. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS EKONOMI DAN BISNIS ",tidak
34,3.72,32.509,12.0,12.0,0,"5100. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS EKONOMI DAN BISNIS ",tidak
35,3.56,29.818,10.0,12.4,0,"5100. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS EKONOMI DAN BISNIS ",tidak
28,3.69,31.273,13.2,17.6,0,"5100. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS EKONOMI DAN BISNIS ",tidak
25,3.64,30.254,12.0,11.2,0,"5100. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS EKONOMI DAN BISNIS ",tidak
27,3.62,29.746,12.0,8.4,0,"5100. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS EKONOMI DAN BISNIS ",tidak
29,3.64,31.709,10.4,10.0,0,"5100. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS EKONOMI DAN BISNIS ",tidak
25,3.77,30.036,17.6,20.0,1,"5100. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS EKONOMI DAN BISNIS ",tidak
33,3.77,28.291,0.0,0.0,0,"5100. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS EKONOMI DAN BISNIS ",tidak
32,3.38,26.327,16.0,18.0,0,5980. UNIVERSITAS TEUKU UMAR FAKULTAS PERIKANAN DAN ILMU KELAUTAN ,tidak
28,3.78,26.909,15.2,15.6,0,5980. UNIVERSITAS TEUKU UMAR FAKULTAS PERIKANAN DAN ILMU KELAUTAN ,tidak
26,3.54,30.182,19.2,17.2,1,"6054. UNIVERSITAS TIMOR FAKULTAS ILMU PENDIDIKAN 1
",tidak
28,3.62,30.546,18.8,15.2,0,"6054. UNIVERSITAS TIMOR FAKULTAS ILMU PENDIDIKAN 1
",tidak
32,3.69,29.091,16.8,13.2,1,2821. POLITEKNIK PERTANIAN NEGERI SAMARINDA JURUSAN TEKNOLOGI PERTANIAN ,tidak
35,3.68,29.818,16.4,12.4,0,2821. POLITEKNIK PERTANIAN NEGERI SAMARINDA JURUSAN TEKNOLOGI PERTANIAN ,tidak
26,3.34,25.382,18.0,15.2,0,2821. POLITEKNIK PERTANIAN NEGERI SAMARINDA JURUSAN TEKNOLOGI PERTANIAN ,tidak
31,3.5,31.346,17.6,17.6,1,4598. UNIVERSITAS NEGERI SEMARANG FAKULTAS ILMU SOSIAL ,tidak
35,3.79,30.982,8.4,16.4,0,4598. UNIVERSITAS NEGERI SEMARANG FAKULTAS ILMU SOSIAL ,tidak
29,3.75,32.073,0.0,0.0,0,4598. UNIVERSITAS NEGERI SEMARANG FAKULTAS ILMU SOSIAL ,tidak
32,3.35,30.618,17.6,16.8,1,"5372. UNIVERSITAS SAMUDRA FAKULTAS TEKNIK 1
",tidak
30,3.78,30.036,17.6,17.2,0,"5372. UNIVERSITAS SAMUDRA FAKULTAS TEKNIK 1
",tidak
28,3.55,27.127,17.2,15.6,0,"5372. UNIVERSITAS SAMUDRA FAKULTAS TEKNIK 1
",tidak
29,3.29,30.618,17.6,14.4,1,4828. UNIVERSITAS PALANGKARAYA FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM ,tidak
35,3.88,28.727,18.0,18.8,0,4828. UNIVERSITAS PALANGKARAYA FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM ,tidak
31,3.84,29.018,16.8,18.8,0,4828. UNIVERSITAS PALANGKARAYA FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM ,tidak
28,3.74,32.073,13.2,16.4,1,2181. POLITEKNIK NEGERI JEMBER JURUSAN MANAJEMEN AGRIBISNIS ,tidak
32,3.63,31.636,12.0,11.6,0,2181. POLITEKNIK NEGERI JEMBER JURUSAN MANAJEMEN AGRIBISNIS ,tidak
32,3.58,31.346,10.4,11.6,0,2181. POLITEKNIK NEGERI JEMBER JURUSAN MANAJEMEN AGRIBISNIS ,tidak
32,3.29,28.073,18.0,12.4,1,2975. UNIVERSITAS BENGKULU FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM ,tidak
30,3.25,28.946,16.8,18.8,1,"3370. UNIVERSITAS JEMBER FAKULTAS TEKNIK 1
",tidak
26,3.51,31.564,15.2,11.6,0,"3370. UNIVERSITAS JEMBER FAKULTAS TEKNIK 1
",tidak
27,3.53,26.109,10.0,8.8,0,"3370. UNIVERSITAS JEMBER FAKULTAS TEKNIK 1
",tidak
29,3.86,31.054,17.6,17.6,1,5911. UNIVERSITAS TERBUKA FAKULTAS HUKUM ILMU SOSIAL DAN ILMU POLITIK ,tidak
31,3.39,31.927,15.6,17.6,0,5911. UNIVERSITAS TERBUKA FAKULTAS HUKUM ILMU SOSIAL DAN ILMU POLITIK ,tidak
31,3.65,30.327,0.0,0.0,0,5911. UNIVERSITAS TERBUKA FAKULTAS HUKUM ILMU SOSIAL DAN ILMU POLITIK ,tidak
32,3.97,25.018,19.2,16.0,1,3743. UNIVERSITAS MARITIM RAJA ALI HAJI FAKULTAS ILMU KELAUTAN DAN PERIKANAN ,tidak
31,3.25,26.764,12.4,12.8,0,3743. UNIVERSITAS MARITIM RAJA ALI HAJI FAKULTAS ILMU KELAUTAN DAN PERIKANAN ,tidak
32,3.72,25.164,12.4,0.0,0,3743. UNIVERSITAS MARITIM RAJA ALI HAJI FAKULTAS ILMU KELAUTAN DAN PERIKANAN ,tidak
27,3.49,32.218,16.4,16.4,1,"5093. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" JAWA TIMUR FAKULTAS TEKNIK ",tidak
30,3.89,30.254,16.0,13.6,0,"5093. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" JAWA TIMUR FAKULTAS TEKNIK ",tidak
28,3.69,30.327,17.2,14.4,0,"5093. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" JAWA TIMUR FAKULTAS TEKNIK ",tidak
31,3.91,29.527,18.4,18.0,0,2507. POLITEKNIK NEGERI SAMARINDA JURUSAN KEMARITIMAN ,tidak
28,3.7,32.364,18.4,16.8,1,4587. UNIVERSITAS NEGERI SEMARANG FAKULTAS ILMU KEOLAHRAGAAN ,tidak
29,3.71,32.582,13.2,15.6,0,4587. UNIVERSITAS NEGERI SEMARANG FAKULTAS ILMU KEOLAHRAGAAN ,tidak
27,4.0,32.073,0.0,0.0,0,4587. UNIVERSITAS NEGERI SEMARANG FAKULTAS ILMU KEOLAHRAGAAN ,tidak
33,3.58,32.146,17.6,14.8,1,4961. UNIVERSITAS PATTIMURA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
30,3.85,25.673,18.4,18.0,1,4961. UNIVERSITAS PATTIMURA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
26,3.95,28.0,14.4,13.2,1,4961. UNIVERSITAS PATTIMURA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
32,3.93,25.818,14.4,13.6,1,4961. UNIVERSITAS PATTIMURA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
